UF;MUNICIPIO;code_muni;code_muni2;CAPITALUF;DISTANCIABRASILIA;DISTANCIACAPITAL;MUNICIPIOX;MUNICIPIOY;CAPITALX;CAPITALY
RN;Areia Branca;240110;2401107;Natal;1684.50;232.94;-4.956;-37.137;-5.795;-35.209
RN;Arês;240120;2401206;Natal;1753.25;44.70;-6.194;-35.160;-5.795;-35.209
RN;Augusto Severo;240130;2401305;Natal;1599.13;232.54;-5.864;-37.310;-5.795;-35.209
RN;Baía Formosa;240140;2401404;Natal;1754.47;67.58;-6.369;-35.008;-5.795;-35.209
RN;Baraúna;240145;2401453;Natal;1638.09;278.15;-5.080;-37.617;-5.795;-35.209
RN;Barcelona;240150;2401503;Natal;1705.27;81.18;-5.951;-35.926;-5.795;-35.209
RN;Bento Fernandes;240160;2401602;Natal;1732.88;68.53;-5.694;-35.820;-5.795;-35.209
RN;Bodó;240165;2401651;Natal;1662.11;134.89;-5.988;-36.413;-5.795;-35.209
RN;Bom Jesus;240170;2401701;Natal;1731.95;46.20;-5.984;-35.581;-5.795;-35.209
RN;Brejinho;240180;2401800;Natal;1736.46;46.98;-6.191;-35.357;-5.795;-35.209
RN;Caiçara do Norte;240185;2401859;Natal;1758.77;124.09;-5.078;-36.068;-5.795;-35.209
RN;Caiçara do Rio do Vento;240190;2401909;Natal;1713.25;87.37;-5.760;-35.998;-5.795;-35.209
RN;Caicó;240200;2402006;Natal;1570.87;221.48;-6.458;-37.098;-5.795;-35.209
RN;Campo Redondo;240210;2402105;Natal;1662.55;118.67;-6.243;-36.183;-5.795;-35.209
RN;Canguaretama;240220;2402204;Natal;1743.15;65.65;-6.380;-35.129;-5.795;-35.209
RN;Caraúbas;240230;2402303;Natal;1585.33;259.75;-5.793;-37.557;-5.795;-35.209
RN;Carnaúba dos Dantas;240240;2402402;Natal;1605.33;175.03;-6.556;-36.595;-5.795;-35.209
RN;Carnaubais;240250;2402501;Natal;1677.54;186.68;-5.341;-36.833;-5.795;-35.209
RN;Ceará-Mirim;240260;2402600;Natal;1770.19;29.95;-5.634;-35.426;-5.795;-35.209
RN;Cerro Corá;240270;2402709;Natal;1663.35;128.81;-6.046;-36.346;-5.795;-35.209
RN;Coronel Ezequiel;240280;2402808;Natal;1649.76;129.02;-6.383;-36.215;-5.795;-35.209
RN;Coronel João Pessoa;240290;2402907;Natal;1479.76;361.44;-6.260;-38.444;-5.795;-35.209
RN;Cruzeta;240300;2403004;Natal;1599.63;187.78;-6.412;-36.790;-5.795;-35.209
RN;Currais Novos;240310;2403103;Natal;1633.52;153.43;-6.261;-36.515;-5.795;-35.209
RN;Doutor Severiano;240320;2403202;Natal;1498.41;351.72;-6.094;-38.375;-5.795;-35.209
RN;Parnamirim;240325;2403251;Natal;1763.84;14.72;-5.916;-35.263;-5.795;-35.209
RN;Encanto;240330;2403301;Natal;1502.28;344.31;-6.111;-38.306;-5.795;-35.209
RN;Equador;240340;2403400;Natal;1567.03;210.14;-6.945;-36.718;-5.795;-35.209
RN;Espírito Santo;240350;2403509;Natal;1730.81;60.73;-6.332;-35.309;-5.795;-35.209
RN;Extremoz;240360;2403608;Natal;1775.04;14.68;-5.706;-35.307;-5.795;-35.209
RN;Felipe Guerra;240370;2403707;Natal;1590.26;275.23;-5.603;-37.689;-5.795;-35.209
RN;Fernando Pedroza;240375;2403756;Natal;1674.28;146.67;-5.697;-36.531;-5.795;-35.209
RN;Florânia;240380;2403806;Natal;1618.53;181.73;-6.127;-36.818;-5.795;-35.209
RN;Francisco Dantas;240390;2403905;Natal;1519.22;323.38;-6.078;-38.119;-5.795;-35.209
RN;Frutuoso Gomes;240400;2404002;Natal;1534.49;293.75;-6.158;-37.840;-5.795;-35.209
RN;Galinhos;240410;2404101;Natal;1741.19;141.60;-5.091;-36.275;-5.795;-35.209
RN;Goianinha;240420;2404200;Natal;1743.87;52.48;-6.267;-35.210;-5.795;-35.209
RN;Governador Dix-Sept Rosado;240430;2404309;Natal;1614.69;258.56;-5.459;-37.521;-5.795;-35.209
RN;Grossos;240440;2404408;Natal;1681.19;233.71;-4.980;-37.155;-5.795;-35.209
RN;Guamaré;240450;2404507;Natal;1736.29;144.77;-5.108;-36.320;-5.795;-35.209
RN;Ielmo Marinho;240460;2404606;Natal;1745.79;38.19;-5.824;-35.553;-5.795;-35.209
RN;Ipanguaçu;240470;2404705;Natal;1663.58;185.11;-5.498;-36.855;-5.795;-35.209
RN;Ipueira;240480;2404804;Natal;1536.18;247.41;-6.814;-37.199;-5.795;-35.209
RN;Itajá;240485;2404853;Natal;1651.01;184.65;-5.644;-36.871;-5.795;-35.209
RN;Itaú;240490;2404903;Natal;1547.97;308.01;-5.840;-37.993;-5.795;-35.209
RN;Jaçanã;240500;2405009;Natal;1647.52;130.57;-6.426;-36.205;-5.795;-35.209
RN;Jandaíra;240510;2405108;Natal;1732.77;112.81;-5.356;-36.128;-5.795;-35.209
RN;Janduís;240520;2405207;Natal;1579.49;244.57;-6.016;-37.409;-5.795;-35.209
RN;Januário Cicco;240530;2405306;Natal;1717.88;59.23;-6.158;-35.601;-5.795;-35.209
RN;Japi;240540;2405405;Natal;1666.66;110.49;-6.465;-35.947;-5.795;-35.209
RN;Jardim de Angicos;240550;2405504;Natal;1723.48;85.54;-5.654;-35.969;-5.795;-35.209
RN;Jardim de Piranhas;240560;2405603;Natal;1556.17;245.68;-6.379;-37.352;-5.795;-35.209
RN;Jardim do Seridó;240570;2405702;Natal;1588.34;193.98;-6.584;-36.774;-5.795;-35.209
RN;João Câmara;240580;2405801;Natal;1744.37;73.40;-5.538;-35.820;-5.795;-35.209
RN;João Dias;240590;2405900;Natal;1528.85;290.98;-6.274;-37.796;-5.795;-35.209
RN;José da Penha;240600;2406007;Natal;1487.67;344.61;-6.317;-38.281;-5.795;-35.209
RN;Jucurutu;240610;2406106;Natal;1609.18;202.06;-6.034;-37.020;-5.795;-35.209
RN;Jundiá;240615;2406155;Natal;1731.92;55.02;-6.271;-35.345;-5.795;-35.209
RN;Lagoa D'Anta;240620;2406205;Natal;1701.76;79.01;-6.391;-35.598;-5.795;-35.209
RN;Lagoa de Pedras;240630;2406304;Natal;1732.45;46.81;-6.149;-35.438;-5.795;-35.209
RN;Lagoa de Velhos;240640;2406403;Natal;1705.95;76.93;-6.004;-35.872;-5.795;-35.209
RN;Lagoa Nova;240650;2406502;Natal;1649.49;143.31;-6.096;-36.469;-5.795;-35.209
RN;Lagoa Salgada;240660;2406601;Natal;1728.71;49.14;-6.134;-35.494;-5.795;-35.209
RN;Lajes;240670;2406700;Natal;1697.36;115.10;-5.700;-36.245;-5.795;-35.209
RN;Lajes Pintadas;240680;2406809;Natal;1674.82;107.90;-6.150;-36.117;-5.795;-35.209
RN;Lucrécia;240690;2406908;Natal;1539.35;290.57;-6.120;-37.816;-5.795;-35.209
RN;Luís Gomes;240700;2407005;Natal;1471.62;358.27;-6.414;-38.389;-5.795;-35.209
RN;Macaíba;240710;2407104;Natal;1760.20;17.50;-5.858;-35.354;-5.795;-35.209
RN;Macau;240720;2407203;Natal;1710.88;174.92;-5.115;-36.634;-5.795;-35.209
RN;Major Sales;240725;2407252;Natal;1477.27;351.05;-6.406;-38.324;-5.795;-35.209
RN;Marcelino Vieira;240730;2407302;Natal;1498.31;331.76;-6.294;-38.167;-5.795;-35.209
RN;Martins;240740;2407401;Natal;1534.48;300.60;-6.088;-37.911;-5.795;-35.209
RN;Maxaranguape;240750;2407500;Natal;1792.51;31.57;-5.516;-35.262;-5.795;-35.209
RN;Messias Targino;240760;2407609;Natal;1566.29;256.88;-6.079;-37.514;-5.795;-35.209
RN;Montanhas;240770;2407708;Natal;1722.05;77.33;-6.486;-35.288;-5.795;-35.209
RN;Monte Alegre;240780;2407807;Natal;1747.22;33.27;-6.068;-35.332;-5.795;-35.209
RN;Monte das Gameleiras;240790;2407906;Natal;1682.38;95.85;-6.441;-35.783;-5.795;-35.209
RN;Mossoró;240800;2408003;Natal;1650.01;245.76;-5.188;-37.344;-5.795;-35.209
RN;Natal;240810;2408102;Natal;1777.01;0.00;-5.795;-35.209;-5.795;-35.209
RN;Nísia Floresta;240820;2408201;Natal;1756.17;32.91;-6.091;-35.209;-5.795;-35.209
RN;Nova Cruz;240830;2408300;Natal;1709.90;79.92;-6.478;-35.434;-5.795;-35.209
RN;Olho-D'Água do Borges;240840;2408409;Natal;1560.86;276.77;-5.956;-37.706;-5.795;-35.209
RN;Ouro Branco;240850;2408508;Natal;1565.47;216.82;-6.701;-36.946;-5.795;-35.209
RN;Paraná;240860;2408607;Natal;1471.77;351.66;-6.486;-38.313;-5.795;-35.209
RN;Paraú;240870;2408706;Natal;1622.67;209.32;-5.774;-37.101;-5.795;-35.209
RN;Parazinho;240880;2408805;Natal;1766.39;94.30;-5.223;-35.838;-5.795;-35.209
RN;Parelhas;240890;2408904;Natal;1590.51;188.45;-6.688;-36.658;-5.795;-35.209
RN;Rio do Fogo;240895;2408953;Natal;1800.12;61.16;-5.273;-35.383;-5.795;-35.209
RN;Passa E Fica;240910;2409100;Natal;1694.75;85.92;-6.436;-35.643;-5.795;-35.209
RN;Passagem;240920;2409209;Natal;1728.52;56.97;-6.279;-35.378;-5.795;-35.209
RN;Patu;240930;2409308;Natal;1554.17;270.80;-6.110;-37.637;-5.795;-35.209
RN;Santa Maria;240933;2409332;Natal;1732.68;53.99;-5.840;-35.695;-5.795;-35.209
RN;Pau dos Ferros;240940;2409407;Natal;1509.68;333.64;-6.111;-38.209;-5.795;-35.209
RN;Pedra Grande;240950;2409506;Natal;1768.56;103.17;-5.150;-35.879;-5.795;-35.209
RN;Pedra Preta;240960;2409605;Natal;1717.57;101.90;-5.583;-36.105;-5.795;-35.209
RN;Pedro Avelino;240970;2409704;Natal;1699.13;133.95;-5.522;-36.388;-5.795;-35.209
RN;Pedro Velho;240980;2409803;Natal;1731.10;71.62;-6.439;-35.221;-5.795;-35.209
RN;Pendências;240990;2409902;Natal;1692.62;177.71;-5.260;-36.722;-5.795;-35.209
RN;Pilões;241000;2410009;Natal;1509.91;317.78;-6.269;-38.043;-5.795;-35.209
RN;Poço Branco;241010;2410108;Natal;1751.15;53.75;-5.623;-35.663;-5.795;-35.209
RN;Portalegre;241020;2410207;Natal;1533.61;308.42;-6.024;-37.988;-5.795;-35.209
RN;Porto do Mangue;241025;2410256;Natal;1702.98;191.97;-5.068;-36.782;-5.795;-35.209
RN;Presidente Juscelino;241030;2410306;Natal;1712.05;65.60;-6.106;-35.713;-5.795;-35.209
RN;Pureza;241040;2410405;Natal;1771.49;52.96;-5.467;-35.556;-5.795;-35.209
RN;Rafael Fernandes;241050;2410504;Natal;1501.65;336.59;-6.195;-38.226;-5.795;-35.209
RN;Rafael Godeiro;241060;2410603;Natal;1550.55;279.14;-6.076;-37.717;-5.795;-35.209
RN;Riacho da Cruz;241070;2410702;Natal;1543.87;303.15;-5.936;-37.946;-5.795;-35.209
RN;Riacho de Santana;241080;2410801;Natal;1489.30;347.49;-6.263;-38.316;-5.795;-35.209
RN;Riachuelo;241090;2410900;Natal;1723.61;68.18;-5.815;-35.825;-5.795;-35.209
RN;Rodolfo Fernandes;241100;2411007;Natal;1547.06;315.40;-5.788;-38.060;-5.795;-35.209
RN;Tibau;241105;2411056;Natal;1685.32;250.12;-4.837;-37.253;-5.795;-35.209
RN;Ruy Barbosa;241110;2411106;Natal;1709.61;80.88;-5.881;-35.935;-5.795;-35.209
RN;Santa Cruz;241120;2411205;Natal;1677.02;102.13;-6.229;-36.023;-5.795;-35.209
RN;Santana do Matos;241140;2411403;Natal;1644.44;161.08;-5.958;-36.656;-5.795;-35.209
RN;Santana do Seridó;241142;2411429;Natal;1578.22;200.38;-6.771;-36.733;-5.795;-35.209
RN;Santo Antônio;241150;2411502;Natal;1717.59;64.68;-6.311;-35.479;-5.795;-35.209
RN;São Bento do Norte;241160;2411601;Natal;1766.41;113.95;-5.093;-35.959;-5.795;-35.209
RN;São Bento do Trairí;241170;2411700;Natal;1663.51;114.56;-6.342;-36.087;-5.795;-35.209
RN;São Fernando;241180;2411809;Natal;1570.01;227.73;-6.376;-37.184;-5.795;-35.209
RN;São Francisco do Oeste;241190;2411908;Natal;1524.97;326.14;-5.975;-38.152;-5.795;-35.209
RN;São Gonçalo do Amarante;241200;2412005;Natal;1766.95;13.28;-5.793;-35.329;-5.795;-35.209
RN;São João do Sabugi;241210;2412104;Natal;1543.09;242.92;-6.718;-37.201;-5.795;-35.209
RN;São José de Mipibu;241220;2412203;Natal;1754.80;31.30;-6.075;-35.238;-5.795;-35.209
RN;São José do Campestre;241230;2412302;Natal;1697.07;80.46;-6.316;-35.714;-5.795;-35.209
RN;São José do Seridó;241240;2412401;Natal;1589.63;198.34;-6.449;-36.878;-5.795;-35.209
RN;São Miguel;241250;2412500;Natal;1479.61;366.55;-6.212;-38.497;-5.795;-35.209
RN;São Miguel do Gostoso;241255;2412559;Natal;1790.00;88.41;-5.125;-35.639;-5.795;-35.209
RN;São Paulo do Potengi;241260;2412609;Natal;1722.99;62.28;-5.895;-35.763;-5.795;-35.209
RN;São Pedro;241270;2412708;Natal;1733.63;48.39;-5.898;-35.634;-5.795;-35.209
RN;São Rafael;241280;2412807;Natal;1635.09;189.39;-5.799;-36.921;-5.795;-35.209
RN;São Tomé;241290;2412906;Natal;1691.22;97.81;-5.973;-36.075;-5.795;-35.209
RN;São Vicente;241300;2413003;Natal;1622.87;169.70;-6.216;-36.684;-5.795;-35.209
RN;Senador Elói de Souza;241310;2413102;Natal;1718.75;59.86;-6.036;-35.693;-5.795;-35.209
RN;Senador Georgino Avelino;241320;2413201;Natal;1758.59;42.01;-6.163;-35.123;-5.795;-35.209
RN;Serra de São Bento;241330;2413300;Natal;1690.84;88.20;-6.417;-35.704;-5.795;-35.209
RN;Serra do Mel;241335;2413359;Natal;1675.70;213.10;-5.170;-37.029;-5.795;-35.209
RN;Serra Negra do Norte;241340;2413409;Natal;1530.87;260.53;-6.666;-37.397;-5.795;-35.209
RN;Serrinha;241350;2413508;Natal;1718.31;62.36;-6.276;-35.499;-5.795;-35.209
RN;Serrinha dos Pintos;241355;2413557;Natal;1529.25;305.82;-6.110;-37.956;-5.795;-35.209
RN;Severiano Melo;241360;2413607;Natal;1555.71;304.12;-5.777;-37.958;-5.795;-35.209
RN;Sítio Novo;241370;2413706;Natal;1695.46;84.90;-6.104;-35.911;-5.795;-35.209
RN;Taboleiro Grande;241380;2413805;Natal;1536.76;314.06;-5.930;-38.045;-5.795;-35.209
RN;Taipu;241390;2413904;Natal;1756.73;47.04;-5.622;-35.597;-5.795;-35.209
RN;Tangará;241400;2414001;Natal;1697.87;79.49;-6.199;-35.802;-5.795;-35.209
RN;Tenente Ananias;241410;2414100;Natal;1483.78;336.81;-6.465;-38.180;-5.795;-35.209
RN;Tenente Laurentino Cruz;241415;2414159;Natal;1625.06;171.54;-6.148;-36.719;-5.795;-35.209
RN;Tibau do Sul;241420;2414209;Natal;1759.62;45.47;-6.187;-35.092;-5.795;-35.209
RN;Timbaúba dos Batistas;241430;2414308;Natal;1555.99;240.15;-6.465;-37.274;-5.795;-35.209
RN;Touros;241440;2414407;Natal;1799.12;71.90;-5.199;-35.461;-5.795;-35.209
RN;Triunfo Potiguar;241445;2414456;Natal;1608.48;219.17;-5.867;-37.189;-5.795;-35.209
RN;Umarizal;241450;2414506;Natal;1549.69;288.95;-5.991;-37.814;-5.795;-35.209
RN;Upanema;241460;2414605;Natal;1620.58;227.34;-5.642;-37.258;-5.795;-35.209
RN;Várzea;241470;2414704;Natal;1723.90;64.20;-6.348;-35.376;-5.795;-35.209
RN;Venha-Ver;241475;2414753;Natal;1471.39;366.91;-6.326;-38.484;-5.795;-35.209
RN;Vera Cruz;241480;2414803;Natal;1740.70;36.79;-6.044;-35.428;-5.795;-35.209
RN;Viçosa;241490;2414902;Natal;1539.40;303.32;-5.994;-37.944;-5.795;-35.209
RN;Vila Flor;241500;2415008;Natal;1752.20;59.53;-6.314;-35.077;-5.795;-35.209
PB;Água Branca;250010;2500106;João Pessoa;1448.52;309.55;-7.512;-37.641;-7.115;-34.863
PB;Aguiar;250020;2500205;João Pessoa;1435.96;365.02;-7.092;-38.171;-7.115;-34.863
PB;Alagoa Grande;250030;2500304;João Pessoa;1650.88;85.23;-7.089;-35.635;-7.115;-34.863
PB;Alagoa Nova;250040;2500403;João Pessoa;1641.25;98.88;-7.071;-35.758;-7.115;-34.863
PB;Alagoinha;250050;2500502;João Pessoa;1668.11;77.47;-6.950;-35.545;-7.115;-34.863
PB;Alcantil;250053;2500536;João Pessoa;1570.33;148.98;-7.744;-36.056;-7.115;-34.863
PB;Algodão de Jandaíra;250057;2500577;João Pessoa;1644.31;121.52;-6.816;-35.922;-7.115;-34.863
PB;Alhandra;250060;2500601;João Pessoa;1692.85;36.46;-7.439;-34.914;-7.115;-34.863
PB;São João do Rio do Peixe;250070;2500700;João Pessoa;1442.01;398.16;-6.729;-38.449;-7.115;-34.863
PB;Amparo;250073;2500734;João Pessoa;1493.66;247.90;-7.568;-37.064;-7.115;-34.863
PB;Aparecida;250077;2500775;João Pessoa;1466.26;357.76;-6.784;-38.087;-7.115;-34.863
PB;Araçagi;250080;2500809;João Pessoa;1689.06;64.17;-6.853;-35.381;-7.115;-34.863
PB;Arara;250090;2500908;João Pessoa;1657.73;103.81;-6.828;-35.758;-7.115;-34.863
PB;Araruna;250100;2501005;João Pessoa;1677.73;115.12;-6.558;-35.742;-7.115;-34.863
PB;Areia;250110;2501104;João Pessoa;1654.32;93.03;-6.963;-35.692;-7.115;-34.863
PB;Areia de Baraúnas;250115;2501153;João Pessoa;1535.45;229.28;-7.123;-36.941;-7.115;-34.863
PB;Areial;250120;2501203;João Pessoa;1627.65;118.09;-7.048;-35.931;-7.115;-34.863
PB;Aroeiras;250130;2501302;João Pessoa;1614.39;104.74;-7.545;-35.708;-7.115;-34.863
PB;Assunção;250135;2501351;João Pessoa;1556.78;206.17;-7.074;-36.731;-7.115;-34.863
PB;Baía da Traição;250140;2501401;João Pessoa;1739.38;48.16;-6.688;-34.936;-7.115;-34.863
PB;Bananeiras;250150;2501500;João Pessoa;1673.95;94.19;-6.750;-35.633;-7.115;-34.863
PB;Baraúna;250153;2501534;João Pessoa;1627.90;162.28;-6.643;-36.254;-7.115;-34.863
PB;Barra de Santana;250157;2501575;João Pessoa;1589.98;133.24;-7.520;-36.000;-7.115;-34.863
PB;Barra de Santa Rosa;250160;2501609;João Pessoa;1638.99;139.34;-6.720;-36.061;-7.115;-34.863
PB;Barra de São Miguel;250170;2501708;João Pessoa;1546.53;175.32;-7.751;-36.318;-7.115;-34.863
PB;Bayeux;250180;2501807;João Pessoa;1711.18;7.69;-7.125;-34.932;-7.115;-34.863
PB;Belém;250190;2501906;João Pessoa;1684.10;83.17;-6.747;-35.519;-7.115;-34.863
PB;Belém do Brejo do Cruz;250200;2502003;João Pessoa;1556.01;312.66;-6.189;-37.536;-7.115;-34.863
PB;Bernardino Batista;250205;2502052;João Pessoa;1456.15;413.83;-6.452;-38.551;-7.115;-34.863
PB;Boa Ventura;250210;2502102;João Pessoa;1408.05;371.33;-7.414;-38.216;-7.115;-34.863
PB;Boa Vista;250215;2502151;João Pessoa;1586.32;152.75;-7.259;-36.240;-7.115;-34.863
PB;Bom Jesus;250220;2502201;João Pessoa;1419.43;419.30;-6.817;-38.650;-7.115;-34.863
PB;Bom Sucesso;250230;2502300;João Pessoa;1505.04;346.64;-6.445;-37.929;-7.115;-34.863
PB;Bonito de Santa Fé;250240;2502409;João Pessoa;1391.49;403.47;-7.313;-38.515;-7.115;-34.863
PB;Boqueirão;250250;2502508;João Pessoa;1580.54;146.11;-7.482;-36.135;-7.115;-34.863
PB;Igaracy;250260;2502607;João Pessoa;1431.00;362.62;-7.181;-38.149;-7.115;-34.863
PB;Borborema;250270;2502706;João Pessoa;1671.08;91.17;-6.801;-35.626;-7.115;-34.863
PB;Brejo do Cruz;250280;2502805;João Pessoa;1546.72;303.19;-6.349;-37.498;-7.115;-34.863
PB;Brejo dos Santos;250290;2502904;João Pessoa;1518.54;337.21;-6.377;-37.825;-7.115;-34.863
PB;Caaporã;250300;2503001;João Pessoa;1688.58;44.86;-7.516;-34.908;-7.115;-34.863
PB;Cabaceiras;250310;2503100;João Pessoa;1566.68;162.47;-7.489;-36.287;-7.115;-34.863
PB;Cabedelo;250320;2503209;João Pessoa;1729.28;15.24;-6.981;-34.834;-7.115;-34.863
PB;Cachoeira dos Índios;250330;2503308;João Pessoa;1408.88;421.10;-6.927;-38.674;-7.115;-34.863
PB;Cacimba de Areia;250340;2503407;João Pessoa;1516.78;253.12;-7.129;-37.157;-7.115;-34.863
PB;Cacimba de Dentro;250350;2503506;João Pessoa;1667.76;115.06;-6.642;-35.790;-7.115;-34.863
PB;Cacimbas;250355;2503555;João Pessoa;1519.27;242.40;-7.211;-37.058;-7.115;-34.863
PB;Caiçara;250360;2503605;João Pessoa;1706.68;86.90;-6.554;-35.411;-7.115;-34.863
PB;Cajazeiras;250370;2503704;João Pessoa;1420.53;409.01;-6.890;-38.562;-7.115;-34.863
PB;Cajazeirinhas;250375;2503753;João Pessoa;1475.41;325.23;-6.961;-37.806;-7.115;-34.863
PB;Caldas Brandão;250380;2503803;João Pessoa;1677.34;51.10;-7.103;-35.326;-7.115;-34.863
PB;Camalaú;250390;2503902;João Pessoa;1492.74;232.58;-7.889;-36.823;-7.115;-34.863
PB;Campina Grande;250400;2504009;João Pessoa;1619.70;113.05;-7.231;-35.881;-7.115;-34.863
PB;Capim;250403;2504033;João Pessoa;1703.35;40.65;-6.916;-35.172;-7.115;-34.863
PB;Caraúbas;250407;2504074;João Pessoa;1532.71;192.08;-7.727;-36.492;-7.115;-34.863
PB;Carrapateira;250410;2504108;João Pessoa;1426.16;384.21;-7.039;-38.344;-7.115;-34.863
PB;Casserengue;250415;2504157;João Pessoa;1655.34;112.00;-6.783;-35.821;-7.115;-34.863
PB;Catingueira;250420;2504207;João Pessoa;1479.29;302.99;-7.126;-37.609;-7.115;-34.863
PB;Catolé do Rocha;250430;2504306;João Pessoa;1527.27;329.81;-6.344;-37.747;-7.115;-34.863
PB;Caturité;250435;2504355;João Pessoa;1594.21;132.79;-7.420;-36.027;-7.115;-34.863
PB;Conceição;250440;2504405;João Pessoa;1373.09;405.15;-7.562;-38.509;-7.115;-34.863
PB;Condado;250450;2504504;João Pessoa;1495.96;303.03;-6.910;-37.601;-7.115;-34.863
PB;Conde;250460;2504603;João Pessoa;1704.71;16.87;-7.260;-34.908;-7.115;-34.863
PB;Congo;250470;2504702;João Pessoa;1513.23;212.14;-7.797;-36.660;-7.115;-34.863
PB;Coremas;250480;2504801;João Pessoa;1460.05;340.40;-7.014;-37.946;-7.115;-34.863
PB;Coxixola;250485;2504850;João Pessoa;1529.39;200.46;-7.627;-36.606;-7.115;-34.863
PB;Cruz do Espírito Santo;250490;2504900;João Pessoa;1696.38;24.76;-7.140;-35.086;-7.115;-34.863
PB;Cubati;250500;2505006;João Pessoa;1603.75;166.51;-6.868;-36.351;-7.115;-34.863
PB;Cuité;250510;2505105;João Pessoa;1647.37;159.12;-6.485;-36.157;-7.115;-34.863
PB;Cuitegi;250520;2505204;João Pessoa;1673.88;76.91;-6.893;-35.523;-7.115;-34.863
PB;Cuité de Mamanguape;250523;2505238;João Pessoa;1696.32;48.35;-6.915;-35.252;-7.115;-34.863
PB;Curral de Cima;250527;2505279;João Pessoa;1708.05;62.98;-6.717;-35.269;-7.115;-34.863
PB;Curral Velho;250530;2505303;João Pessoa;1397.12;371.42;-7.581;-38.198;-7.115;-34.863
PB;Damião;250535;2505352;João Pessoa;1658.11;127.45;-6.632;-35.910;-7.115;-34.863
PB;Desterro;250540;2505402;João Pessoa;1510.54;246.89;-7.291;-37.094;-7.115;-34.863
PB;Vista Serrana;250550;2505501;João Pessoa;1511.62;301.41;-6.738;-37.567;-7.115;-34.863
PB;Diamante;250560;2505600;João Pessoa;1403.08;376.74;-7.428;-38.264;-7.115;-34.863
PB;Dona Inês;250570;2505709;João Pessoa;1683.09;101.30;-6.618;-35.632;-7.115;-34.863
PB;Duas Estradas;250580;2505808;João Pessoa;1697.14;77.72;-6.685;-35.418;-7.115;-34.863
PB;Emas;250590;2505907;João Pessoa;1471.80;314.80;-7.108;-37.716;-7.115;-34.863
PB;Esperança;250600;2506004;João Pessoa;1635.55;110.49;-7.023;-35.860;-7.115;-34.863
PB;Fagundes;250610;2506103;João Pessoa;1620.83;104.08;-7.355;-35.775;-7.115;-34.863
PB;Frei Martinho;250620;2506202;João Pessoa;1628.07;192.90;-6.403;-36.456;-7.115;-34.863
PB;Gado Bravo;250625;2506251;João Pessoa;1604.49;114.81;-7.583;-35.791;-7.115;-34.863
PB;Guarabira;250630;2506301;João Pessoa;1679.33;75.00;-6.855;-35.490;-7.115;-34.863
PB;Gurinhém;250640;2506400;João Pessoa;1667.24;61.91;-7.124;-35.424;-7.115;-34.863
PB;Gurjão;250650;2506509;João Pessoa;1565.50;179.98;-7.247;-36.489;-7.115;-34.863
PB;Ibiara;250660;2506608;João Pessoa;1386.13;393.00;-7.501;-38.405;-7.115;-34.863
PB;Imaculada;250670;2506707;João Pessoa;1468.40;293.46;-7.390;-37.509;-7.115;-34.863
PB;Ingá;250680;2506806;João Pessoa;1640.96;84.47;-7.268;-35.613;-7.115;-34.863
PB;Itabaiana;250690;2506905;João Pessoa;1661.99;57.05;-7.329;-35.333;-7.115;-34.863
PB;Itaporanga;250700;2507002;João Pessoa;1421.66;363.22;-7.304;-38.150;-7.115;-34.863
PB;Itapororoca;250710;2507101;João Pessoa;1702.42;52.92;-6.830;-35.247;-7.115;-34.863
PB;Itatuba;250720;2507200;João Pessoa;1632.60;89.20;-7.375;-35.628;-7.115;-34.863
PB;Jacaraú;250730;2507309;João Pessoa;1713.03;73.36;-6.612;-35.293;-7.115;-34.863
PB;Jericó;250740;2507408;João Pessoa;1506.12;331.18;-6.554;-37.809;-7.115;-34.863
PB;João Pessoa;250750;2507507;João Pessoa;1718.04;0.00;-7.115;-34.863;-7.115;-34.863
PB;Juarez Távora;250760;2507606;João Pessoa;1649.96;79.69;-7.172;-35.583;-7.115;-34.863
PB;Juazeirinho;250770;2507705;João Pessoa;1570.28;189.31;-7.068;-36.578;-7.115;-34.863
PB;Junco do Seridó;250780;2507804;João Pessoa;1563.76;204.57;-6.997;-36.713;-7.115;-34.863
PB;Juripiranga;250790;2507903;João Pessoa;1667.70;50.34;-7.373;-35.238;-7.115;-34.863
PB;Juru;250800;2508000;João Pessoa;1431.80;329.37;-7.537;-37.819;-7.115;-34.863
PB;Lagoa;250810;2508109;João Pessoa;1496.29;342.44;-6.571;-37.916;-7.115;-34.863
PB;Lagoa de Dentro;250820;2508208;João Pessoa;1701.37;75.23;-6.673;-35.379;-7.115;-34.863
PB;Lagoa Seca;250830;2508307;João Pessoa;1626.09;109.52;-7.171;-35.854;-7.115;-34.863
PB;Lastro;250840;2508406;João Pessoa;1479.77;372.23;-6.516;-38.180;-7.115;-34.863
PB;Livramento;250850;2508505;João Pessoa;1517.32;231.57;-7.374;-36.946;-7.115;-34.863
PB;Logradouro;250855;2508554;João Pessoa;1699.79;84.87;-6.614;-35.443;-7.115;-34.863
PB;Lucena;250860;2508604;João Pessoa;1731.40;23.92;-6.900;-34.869;-7.115;-34.863
PB;Mãe D'Água;250870;2508703;João Pessoa;1484.73;283.32;-7.259;-37.427;-7.115;-34.863
PB;Malta;250880;2508802;João Pessoa;1502.88;294.39;-6.904;-37.522;-7.115;-34.863
PB;Mamanguape;250890;2508901;João Pessoa;1712.53;42.24;-6.839;-35.126;-7.115;-34.863
